unit_id,station_id,zone,is_sensored,entry_time_s,exit_time_s,cycle_time_s,takt_time_s,torque_reading,true_cycle_time_s,pass_fail,defect_flag,defect_cause
VEH-0253,22,Paint,TRUE,1037.45,1073.63,36.18,35.6,,36.18,PASS,0,
VEH-0253,23,Final Assembly,TRUE,1073.63,1117.14,43.51,41.7,,43.51,,0,
VEH-0253,24,Final Assembly,TRUE,1117.14,1162.04,44.9,44.7,,44.9,,0,
VEH-0253,25,Final Assembly,TRUE,1162.04,1212.61,50.57,48.2,,50.57,,0,
VEH-0253,26,Final Assembly,TRUE,1212.61,1275.9,63.29,61.4,,63.29,PASS,0,
VEH-0253,27,Final Assembly,TRUE,1275.9,1313.22,37.32,38,46.34,37.32,,0,
VEH-0253,28,Final Assembly,FALSE,1313.22,1364.05,,50.6,,50.83,,0,
VEH-0253,29,Final Assembly,TRUE,1364.05,1417.46,53.41,53.7,44.29,53.41,,0,
VEH-0253,30,Final Assembly,TRUE,1417.46,1449.62,32.16,31.9,,32.16,,0,
VEH-0253,31,Final Assembly,TRUE,1449.62,1506.62,57,54.3,,57,,0,
VEH-0253,33,Final Assembly,TRUE,1545.06,1578.24,33.18,32.6,45.9,33.18,,0,
VEH-0253,34,Final Assembly,TRUE,1578.24,1650.56,72.32,68,,72.32,,0,
VEH-0253,35,Final Assembly,TRUE,1650.56,1718.65,68.09,68.6,,68.09,,0,
VEH-0253,36,Final Assembly,TRUE,1718.65,1777.47,58.82,62.3,46.95,58.82,,0,
VEH-0253,37,Final Assembly,TRUE,1777.47,1818.55,41.08,42.2,,41.08,,0,
VEH-0253,38,Final Assembly,TRUE,1818.55,1851.28,32.73,33.9,,32.73,,0,
VEH-0253,39,Final Assembly,FALSE,1851.28,1903.52,,57.4,,52.24,,0,
VEH-0253,40,Final Assembly,TRUE,1903.52,1952.48,48.96,47.6,,48.96,,0,
VEH-0254,1,Body,FALSE,0,41.35,,45,,41.35,,0,
VEH-0254,2,Body,FALSE,41.35,115.3,,68,,73.95,,0,
VEH-0254,3,Body,FALSE,115.3,170.95,,59.3,,55.65,,0,
VEH-0254,4,Body,TRUE,170.95,227.43,56.48,53.9,,56.48,,0,
VEH-0254,5,Body,TRUE,227.43,262.77,35.34,36.2,,35.34,PASS,0,
VEH-0254,6,Body,FALSE,262.77,297.32,,36.2,,34.55,,0,
VEH-0254,7,Body,FALSE,297.32,331.74,,32.3,,34.42,,0,
VEH-0254,8,Body,FALSE,331.74,410.82,,64.6,,79.08,,0,
VEH-0254,9,Body,FALSE,410.82,464.94,,54,,54.12,PASS,0,
VEH-0254,10,Body,TRUE,464.94,522.43,57.49,58.3,,57.49,,0,
VEH-0254,11,Body,TRUE,522.43,552.33,29.9,30.8,,29.9,PASS,0,
VEH-0254,12,Body,TRUE,552.33,620.52,68.19,68.8,,68.19,,0,
VEH-0254,13,Body,TRUE,620.52,673.59,53.07,63.3,42.22,53.07,PASS,0,
VEH-0254,14,Body,TRUE,673.59,712.85,39.26,38.5,46.77,39.26,,0,
VEH-0254,16,Paint,FALSE,752.69,788.21,,37.3,,35.52,,0,
VEH-0254,17,Paint,TRUE,788.21,830.82,42.61,42.2,,42.61,,0,
VEH-0254,18,Paint,FALSE,830.82,876.23,,51,,45.41,,0,
VEH-0254,19,Paint,TRUE,876.23,922.7,46.47,47.3,46.24,46.47,,0,
VEH-0254,20,Paint,TRUE,922.7,964.26,41.56,41.6,,41.56,,0,
VEH-0254,21,Paint,TRUE,964.26,1017.85,53.59,54.5,,53.59,,0,
VEH-0254,23,Final Assembly,TRUE,1053.43,1097.81,44.38,41.7,,44.38,,0,
VEH-0254,24,Final Assembly,TRUE,1097.81,1141.96,44.15,44.7,,44.15,,0,
VEH-0254,25,Final Assembly,TRUE,1141.96,1190.34,48.38,48.2,,48.38,,0,
VEH-0254,26,Final Assembly,TRUE,1190.34,1256.4,66.06,61.4,,66.06,PASS,0,
VEH-0254,27,Final Assembly,TRUE,1256.4,1293.97,37.57,38,42.55,37.57,,0,
VEH-0254,28,Final Assembly,FALSE,1293.97,1348.03,,50.6,,54.06,,0,
VEH-0254,29,Final Assembly,TRUE,1348.03,1404.46,56.43,53.7,41.68,56.43,,0,
VEH-0254,30,Final Assembly,TRUE,1404.46,1436.15,31.69,31.9,,31.69,,0,
VEH-0254,31,Final Assembly,TRUE,1436.15,1490.39,54.24,54.3,,54.24,,0,
VEH-0254,32,Final Assembly,TRUE,1490.39,1529.71,39.32,36.8,,39.32,PASS,0,
VEH-0254,33,Final Assembly,TRUE,1529.71,1562.29,32.58,32.6,45.25,32.58,,0,
VEH-0254,34,Final Assembly,TRUE,1562.29,1630.96,68.67,68,,68.67,,0,
VEH-0254,35,Final Assembly,TRUE,1630.96,1697.96,67,68.6,,67,,0,
VEH-0254,36,Final Assembly,TRUE,1697.96,1764.31,66.35,62.3,43.81,66.35,,0,
VEH-0254,37,Final Assembly,TRUE,1764.31,1805.49,41.18,42.2,,41.18,,0,
VEH-0254,38,Final Assembly,TRUE,1805.49,1839.38,33.89,33.9,,33.89,,0,
VEH-0254,39,Final Assembly,FALSE,1839.38,1892.94,,57.4,,53.56,,0,
VEH-0254,40,Final Assembly,TRUE,1892.94,1944.74,51.8,47.6,,51.8,,0,
VEH-0255,1,Body,FALSE,0,45.22,,45,,45.22,,0,
VEH-0255,2,Body,FALSE,45.22,112.54,,68,,67.32,,0,
VEH-0255,3,Body,FALSE,112.54,171.89,,59.3,,59.35,,0,
VEH-0255,4,Body,TRUE,171.89,233.07,61.18,53.9,,61.18,,0,
VEH-0255,5,Body,TRUE,233.07,269.83,36.76,36.2,,36.76,PASS,0,
VEH-0255,6,Body,FALSE,269.83,307.2,,36.2,,37.37,,0,
VEH-0255,7,Body,FALSE,307.2,340.21,,32.3,,33.01,,0,
VEH-0255,8,Body,FALSE,340.21,418.17,,64.6,,77.96,,0,
VEH-0255,10,Body,TRUE,475.66,533.11,57.45,58.3,,57.45,,0,
VEH-0255,11,Body,TRUE,533.11,565.53,32.42,30.8,,32.42,PASS,0,
VEH-0255,12,Body,TRUE,565.53,633.18,67.65,68.8,,67.65,,0,
VEH-0255,14,Body,TRUE,693.44,729.81,36.37,38.5,45.8,36.37,,0,
VEH-0255,16,Paint,FALSE,764.89,801.6,,37.3,,36.71,,0,
VEH-0255,17,Paint,TRUE,801.6,840.78,39.18,42.2,,39.18,,0,
VEH-0255,18,Paint,FALSE,840.78,898.98,,51,,58.2,,0,
VEH-0255,19,Paint,TRUE,898.98,942.38,43.4,47.3,45.01,43.4,,0,
VEH-0255,20,Paint,TRUE,942.38,986.36,43.98,41.6,,43.98,,0,
VEH-0255,21,Paint,TRUE,986.36,1043.69,57.33,54.5,,57.33,,0,
VEH-0255,23,Final Assembly,TRUE,1080.81,1121.85,41.04,41.7,,41.04,,0,
VEH-0255,24,Final Assembly,TRUE,1121.85,1169.58,47.73,44.7,,47.73,,0,
VEH-0255,25,Final Assembly,TRUE,1169.58,1219.98,50.4,48.2,,50.4,,0,
VEH-0255,27,Final Assembly,TRUE,1282.03,1320.49,38.46,38,44.54,38.46,,0,
VEH-0255,28,Final Assembly,FALSE,1320.49,1368.79,,50.6,,48.3,,0,
VEH-0255,29,Final Assembly,TRUE,1368.79,1425.82,57.03,53.7,46.97,57.03,,0,
VEH-0255,30,Final Assembly,TRUE,1425.82,1456.31,30.49,31.9,,30.49,,0,
VEH-0255,31,Final Assembly,TRUE,1456.31,1510.19,53.88,54.3,,53.88,,0,
VEH-0255,33,Final Assembly,TRUE,1546.73,1579.28,32.55,32.6,45.1,32.55,,0,
VEH-0255,34,Final Assembly,TRUE,1579.28,1650.5,71.22,68,,71.22,,0,
VEH-0255,35,Final Assembly,TRUE,1650.5,1716.54,66.04,68.6,,66.04,,0,
VEH-0255,36,Final Assembly,TRUE,1716.54,1776.2,59.66,62.3,46.85,59.66,,0,
VEH-0255,37,Final Assembly,TRUE,1776.2,1817.42,41.22,42.2,,41.22,,0,
VEH-0255,38,Final Assembly,TRUE,1817.42,1849.17,31.75,33.9,,31.75,,0,
VEH-0255,39,Final Assembly,FALSE,1849.17,1905.18,,57.4,,56.01,,0,
VEH-0255,40,Final Assembly,TRUE,1905.18,1951.99,46.81,47.6,,46.81,,0,
VEH-0256,1,Body,FALSE,0,48.5,,45,,48.5,,0,
VEH-0256,2,Body,FALSE,48.5,117.16,,68,,68.66,,0,
VEH-0256,3,Body,FALSE,117.16,179.11,,59.3,,61.95,,0,
VEH-0256,4,Body,TRUE,179.11,232.5,53.39,53.9,,53.39,,0,
VEH-0256,5,Body,TRUE,232.5,269.67,37.17,36.2,,37.17,PASS,0,
VEH-0256,6,Body,FALSE,269.67,303.97,,36.2,,34.3,,0,
VEH-0256,7,Body,FALSE,303.97,337.28,,32.3,,33.31,,0,
VEH-0256,8,Body,FALSE,337.28,413.01,,64.6,,75.73,,0,
VEH-0256,9,Body,FALSE,413.01,467.83,,54,,54.82,PASS,0,
VEH-0256,10,Body,TRUE,467.83,528.37,60.54,58.3,,60.54,,0,
VEH-0256,11,Body,TRUE,528.37,559.32,30.95,30.8,,30.95,PASS,0,
VEH-0256,12,Body,TRUE,559.32,623.87,64.55,68.8,,64.55,,0,
VEH-0256,14,Body,TRUE,683.39,720.41,37.02,38.5,46.15,37.02,,0,
VEH-0256,16,Paint,FALSE,757.93,793.36,,37.3,,35.43,,0,
VEH-0256,17,Paint,TRUE,793.36,834.44,41.08,42.2,,41.08,,0,
VEH-0256,18,Paint,FALSE,834.44,889.77,,51,,55.33,,0,
VEH-0256,19,Paint,TRUE,889.77,945.31,55.54,47.3,44.52,55.54,,0,
VEH-0256,20,Paint,TRUE,945.31,986.11,40.8,41.6,,40.8,,0,
VEH-0256,21,Paint,TRUE,986.11,1036.14,50.03,54.5,,50.03,,0,
VEH-0256,22,Paint,TRUE,1036.14,1068.8,32.66,35.6,,32.66,PASS,0,
VEH-0256,23,Final Assembly,TRUE,1068.8,1108.71,39.91,41.7,,39.91,,0,
VEH-0256,24,Final Assembly,TRUE,1108.71,1152.41,43.7,44.7,,43.7,,0,
VEH-0256,25,Final Assembly,TRUE,1152.41,1200.55,48.14,48.2,,48.14,,0,
VEH-0256,26,Final Assembly,TRUE,1200.55,1264.07,63.52,61.4,,63.52,PASS,0,
VEH-0256,27,Final Assembly,TRUE,1264.07,1302.49,38.42,38,46.06,38.42,,0,
VEH-0256,28,Final Assembly,FALSE,1302.49,1351.54,,50.6,,49.05,,0,
VEH-0256,29,Final Assembly,TRUE,1351.54,1405.05,53.51,53.7,44.45,53.51,,0,
VEH-0256,30,Final Assembly,TRUE,1405.05,1434.94,29.89,31.9,,29.89,,0,
VEH-0256,31,Final Assembly,TRUE,1434.94,1483.89,48.95,54.3,,48.95,,0,
VEH-0256,33,Final Assembly,TRUE,1519.46,1548.02,28.56,32.6,43.3,28.56,,0,
VEH-0256,34,Final Assembly,TRUE,1548.02,1617.87,69.85,68,,69.85,,0,
VEH-0256,35,Final Assembly,TRUE,1617.87,1687.09,69.22,68.6,,69.22,,0,
VEH-0256,36,Final Assembly,TRUE,1687.09,1749.46,62.37,62.3,46.77,62.37,,0,
VEH-0256,37,Final Assembly,TRUE,1749.46,1790.12,40.66,42.2,,40.66,,0,
VEH-0256,38,Final Assembly,TRUE,1790.12,1825.18,35.06,33.9,,35.06,,0,
VEH-0256,39,Final Assembly,FALSE,1825.18,1880.26,,57.4,,55.08,,0,
VEH-0256,40,Final Assembly,TRUE,1880.26,1928.52,48.26,47.6,,48.26,,0,
VEH-0257,1,Body,FALSE,0,41.18,,45,,41.18,,0,
VEH-0257,2,Body,FALSE,41.18,112.72,,68,,71.54,,0,
VEH-0257,3,Body,FALSE,112.72,166.7,,59.3,,53.98,,0,
VEH-0257,4,Body,TRUE,166.7,219.68,52.98,53.9,,52.98,,0,
VEH-0257,6,Body,FALSE,255.47,291.54,,36.2,,36.07,,0,
VEH-0257,7,Body,FALSE,291.54,323.9,,32.3,,32.36,,0,
VEH-0257,8,Body,FALSE,323.9,403.16,,64.6,,79.26,,0,
VEH-0257,10,Body,TRUE,450.64,508.98,58.34,58.3,,58.34,,0,
VEH-0257,11,Body,TRUE,508.98,536.35,27.37,30.8,,27.37,PASS,0,
VEH-0257,12,Body,TRUE,536.35,607.67,71.32,68.8,,71.32,,0,
VEH-0257,14,Body,TRUE,669.21,706.14,36.93,38.5,44.14,36.93,,0,
VEH-0257,16,Paint,FALSE,745.65,783.32,,37.3,,37.67,,0,
VEH-0257,17,Paint,TRUE,783.32,826.25,42.93,42.2,,42.93,,0,
VEH-0257,18,Paint,FALSE,826.25,880.26,,51,,54.01,,0,
VEH-0257,19,Paint,TRUE,880.26,927.33,47.07,47.3,46.13,47.07,,0,
VEH-0257,20,Paint,TRUE,927.33,970.35,43.02,41.6,,43.02,,0,
VEH-0257,21,Paint,TRUE,970.35,1021.34,50.99,54.5,,50.99,,0,
VEH-0257,23,Final Assembly,TRUE,1059.56,1098.29,38.73,41.7,,38.73,,0,
VEH-0257,24,Final Assembly,TRUE,1098.29,1145.04,46.75,44.7,,46.75,,0,
VEH-0257,25,Final Assembly,TRUE,1145.04,1189.58,44.54,48.2,,44.54,,0,
VEH-0257,26,Final Assembly,TRUE,1189.58,1252.83,63.25,61.4,,63.25,PASS,0,
VEH-0257,27,Final Assembly,TRUE,1252.83,1294.37,41.54,38,44.68,41.54,,0,
VEH-0257,28,Final Assembly,FALSE,1294.37,1344.32,,50.6,,49.95,,0,
VEH-0257,29,Final Assembly,TRUE,1344.32,1399.66,55.34,53.7,44.51,55.34,,0,
VEH-0257,30,Final Assembly,TRUE,1399.66,1434.45,34.79,31.9,,34.79,,0,
VEH-0257,31,Final Assembly,TRUE,1434.45,1489.27,54.82,54.3,,54.82,,0,
VEH-0257,32,Final Assembly,TRUE,1489.27,1525.48,36.21,36.8,,36.21,PASS,0,
VEH-0257,33,Final Assembly,TRUE,1525.48,1557.2,31.72,32.6,43.6,31.72,,0,
VEH-0257,34,Final Assembly,TRUE,1557.2,1623.07,65.87,68,,65.87,,0,
VEH-0257,35,Final Assembly,TRUE,1623.07,1690.47,67.4,68.6,,67.4,,0,
VEH-0257,36,Final Assembly,TRUE,1690.47,1751.25,60.78,62.3,44.01,60.78,,0,
VEH-0257,37,Final Assembly,TRUE,1751.25,1797.88,46.63,42.2,,46.63,,0,
VEH-0257,38,Final Assembly,TRUE,1797.88,1830.03,32.15,33.9,,32.15,,0,
VEH-0257,39,Final Assembly,FALSE,1830.03,1887.85,,57.4,,57.82,,0,
VEH-0257,40,Final Assembly,TRUE,1887.85,1936.86,49.01,47.6,,49.01,,0,
VEH-0258,1,Body,FALSE,0,46.42,,45,,46.42,,0,
VEH-0258,2,Body,FALSE,46.42,116.05,,68,,69.63,,0,
VEH-0258,3,Body,FALSE,116.05,174.55,,59.3,,58.5,,0,
VEH-0258,4,Body,TRUE,174.55,230.16,55.61,53.9,,55.61,,0,
VEH-0258,5,Body,TRUE,230.16,267.38,37.22,36.2,,37.22,PASS,0,
VEH-0258,6,Body,FALSE,267.38,301.22,,36.2,,33.84,,0,
VEH-0258,7,Body,FALSE,301.22,334.02,,32.3,,32.8,,0,
VEH-0258,8,Body,FALSE,334.02,416.65,,64.6,,82.63,,0,
VEH-0258,10,Body,TRUE,473.31,531.69,58.38,58.3,,58.38,,0,
VEH-0258,12,Body,TRUE,562.99,634.94,71.95,68.8,,71.95,,0,
VEH-0258,14,Body,TRUE,694.63,729.33,34.7,38.5,46.29,34.7,,0,
VEH-0258,16,Paint,FALSE,765.91,803.05,,37.3,,37.14,,0,
VEH-0258,17,Paint,TRUE,803.05,844.08,41.03,42.2,,41.03,,0,
VEH-0258,18,Paint,FALSE,844.08,894.98,,51,,50.9,,0,
VEH-0258,19,Paint,TRUE,894.98,942.88,47.9,47.3,46.13,47.9,,0,
VEH-0258,20,Paint,TRUE,942.88,987.18,44.3,41.6,,44.3,,0,
VEH-0258,21,Paint,TRUE,987.18,1041.81,54.63,54.5,,54.63,,0,
VEH-0258,22,Paint,TRUE,1041.81,1074.45,32.64,35.6,,32.64,PASS,0,
VEH-0258,23,Final Assembly,TRUE,1074.45,1118.88,44.43,41.7,,44.43,,0,
VEH-0258,24,Final Assembly,TRUE,1118.88,1160.28,41.4,44.7,,41.4,,0,
VEH-0258,25,Final Assembly,TRUE,1160.28,1207.46,47.18,48.2,,47.18,,0,
VEH-0258,27,Final Assembly,TRUE,1267.35,1305.37,38.02,38,43.1,38.02,,0,
VEH-0258,28,Final Assembly,FALSE,1305.37,1352.65,,50.6,,47.28,,0,
VEH-0258,29,Final Assembly,TRUE,1352.65,1406.29,53.64,53.7,43.8,53.64,,0,
VEH-0258,30,Final Assembly,TRUE,1406.29,1440.33,34.04,31.9,,34.04,,0,
VEH-0258,31,Final Assembly,TRUE,1440.33,1493.14,52.81,54.3,,52.81,,0,
VEH-0258,32,Final Assembly,TRUE,1493.14,1528.05,34.91,36.8,,34.91,PASS,0,
VEH-0258,33,Final Assembly,TRUE,1528.05,1563.38,35.33,32.6,45.7,35.33,,0,
VEH-0258,34,Final Assembly,TRUE,1563.38,1640.62,77.24,68,,77.24,,0,
VEH-0258,35,Final Assembly,TRUE,1640.62,1702.63,62.01,68.6,,62.01,,0,
VEH-0258,36,Final Assembly,TRUE,1702.63,1765.58,62.95,62.3,45.73,62.95,,0,
VEH-0258,37,Final Assembly,TRUE,1765.58,1807.84,42.26,42.2,,42.26,,0,
VEH-0258,38,Final Assembly,TRUE,1807.84,1841.12,33.28,33.9,,33.28,,0,
VEH-0258,39,Final Assembly,FALSE,1841.12,1902.09,,57.4,,60.97,,0,
VEH-0258,40,Final Assembly,TRUE,1902.09,1950.8,48.71,47.6,,48.71,,0,
VEH-0259,1,Body,FALSE,0,47.69,,45,,47.69,,0,
VEH-0259,2,Body,FALSE,47.69,118.05,,68,,70.36,,0,
VEH-0259,3,Body,FALSE,118.05,178.13,,59.3,,60.08,,0,
VEH-0259,4,Body,TRUE,178.13,232.02,53.89,53.9,,53.89,,0,
VEH-0259,5,Body,TRUE,232.02,266.3,34.28,36.2,,34.28,PASS,0,
VEH-0259,6,Body,FALSE,266.3,298.55,,36.2,,32.25,,0,
VEH-0259,7,Body,FALSE,298.55,331.03,,32.3,,32.48,,0,
VEH-0259,8,Body,FALSE,331.03,412.41,,64.6,,81.38,,0,
VEH-0259,9,Body,FALSE,412.41,466.12,,54,,53.71,PASS,0,
VEH-0259,10,Body,TRUE,466.12,522.86,56.74,58.3,,56.74,,0,
VEH-0259,11,Body,TRUE,522.86,554.38,31.52,30.8,,31.52,PASS,0,
VEH-0259,12,Body,TRUE,554.38,622.89,68.51,68.8,,68.51,,0,
VEH-0259,14,Body,TRUE,691.53,731.88,40.35,38.5,46.14,40.35,,0,
VEH-0259,15,Body,FALSE,731.88,766.78,,37.3,,34.9,PASS,0,
VEH-0259,16,Paint,FALSE,766.78,805.31,,37.3,,38.53,,0,
VEH-0259,17,Paint,TRUE,805.31,848.3,42.99,42.2,,42.99,,0,
VEH-0259,18,Paint,FALSE,848.3,900.85,,51,,52.55,,0,
VEH-0259,19,Paint,TRUE,900.85,949.31,48.46,47.3,45.68,48.46,,0,
VEH-0259,20,Paint,TRUE,949.31,996.53,47.22,41.6,,47.22,,0,
VEH-0259,21,Paint,TRUE,996.53,1050.82,54.29,54.5,,54.29,,0,
VEH-0259,22,Paint,TRUE,1050.82,1088.09,37.27,35.6,,37.27,PASS,0,
VEH-0259,23,Final Assembly,TRUE,1088.09,1128.81,40.72,41.7,,40.72,,0,
VEH-0259,24,Final Assembly,TRUE,1128.81,1175.28,46.47,44.7,,46.47,,0,
VEH-0259,25,Final Assembly,TRUE,1175.28,1225.74,50.46,48.2,,50.46,,0,
VEH-0259,26,Final Assembly,TRUE,1225.74,1288.26,62.52,61.4,,62.52,PASS,0,
VEH-0259,27,Final Assembly,TRUE,1288.26,1329.43,41.17,38,43.67,41.17,,0,
VEH-0259,28,Final Assembly,FALSE,1329.43,1378.8,,50.6,,49.37,,0,
VEH-0259,29,Final Assembly,TRUE,1378.8,1433.07,54.27,53.7,46.32,54.27,,0,
VEH-0259,30,Final Assembly,TRUE,1433.07,1465.26,32.19,31.9,,32.19,,0,
VEH-0259,31,Final Assembly,TRUE,1465.26,1523.04,57.78,54.3,,57.78,,0,
VEH-0259,33,Final Assembly,TRUE,1558.62,1589.36,30.74,32.6,45.46,30.74,,0,
VEH-0259,34,Final Assembly,TRUE,1589.36,1657.1,67.74,68,,67.74,,0,
VEH-0259,35,Final Assembly,TRUE,1657.1,1727.56,70.46,68.6,,70.46,,0,
VEH-0259,36,Final Assembly,TRUE,1727.56,1789.77,62.21,62.3,44.49,62.21,,0,
VEH-0259,37,Final Assembly,TRUE,1789.77,1831.81,42.04,42.2,,42.04,,0,
VEH-0259,38,Final Assembly,TRUE,1831.81,1865.76,33.95,33.9,,33.95,,0,
VEH-0259,39,Final Assembly,FALSE,1865.76,1922.28,,57.4,,56.52,,0,
VEH-0259,40,Final Assembly,TRUE,1922.28,1969.4,47.12,47.6,,47.12,,0,
VEH-0260,1,Body,FALSE,0,44.09,,45,,44.09,,0,
VEH-0260,2,Body,FALSE,44.09,108.25,,68,,64.16,,0,
VEH-0260,3,Body,FALSE,108.25,169.22,,59.3,,60.97,,0,
VEH-0260,4,Body,TRUE,169.22,227.85,58.63,53.9,,58.63,,0,
VEH-0260,5,Body,TRUE,227.85,265.54,37.69,36.2,,37.69,PASS,0,
VEH-0260,6,Body,FALSE,265.54,303.91,,36.2,,38.37,,0,
VEH-0260,7,Body,FALSE,303.91,335.6,,32.3,,31.69,,0,
VEH-0260,8,Body,FALSE,335.6,415.97,,64.6,,80.37,,0,
VEH-0260,10,Body,TRUE,471.86,529.27,57.41,58.3,,57.41,,0,
VEH-0260,12,Body,TRUE,561.12,631.48,70.36,68.8,,70.36,,0,
VEH-0260,14,Body,TRUE,696.98,737.94,40.96,38.5,45.68,40.96,,0,
VEH-0260,16,Paint,FALSE,775.02,812.15,,37.3,,37.13,,0,
VEH-0260,17,Paint,TRUE,812.15,854.27,42.12,42.2,,42.12,,0,
VEH-0260,18,Paint,FALSE,854.27,903.16,,51,,48.89,,0,
VEH-0260,19,Paint,TRUE,903.16,953.27,50.11,47.3,46.44,50.11,,0,
VEH-0260,20,Paint,TRUE,953.27,997.01,43.74,41.6,,43.74,,0,
VEH-0260,21,Paint,TRUE,997.01,1055.64,58.63,54.5,,58.63,,0,
VEH-0260,23,Final Assembly,TRUE,1091.58,1129.82,38.24,41.7,,38.24,,0,
VEH-0260,24,Final Assembly,TRUE,1129.82,1175.93,46.11,44.7,,46.11,,0,
VEH-0260,25,Final Assembly,TRUE,1175.93,1225.56,49.63,48.2,,49.63,,0,
VEH-0260,27,Final Assembly,TRUE,1291.73,1331.79,40.06,38,45.2,40.06,,0,
VEH-0260,28,Final Assembly,FALSE,1331.79,1382.02,,50.6,,50.23,,0,
VEH-0260,29,Final Assembly,TRUE,1382.02,1438.42,56.4,53.7,41.02,56.4,,0,
VEH-0260,30,Final Assembly,TRUE,1438.42,1470.7,32.28,31.9,,32.28,,0,
VEH-0260,31,Final Assembly,TRUE,1470.7,1527.56,56.86,54.3,,56.86,,0,
VEH-0260,32,Final Assembly,TRUE,1527.56,1564.14,36.58,36.8,,36.58,PASS,0,
VEH-0260,33,Final Assembly,TRUE,1564.14,1596.12,31.98,32.6,45.44,31.98,,0,
VEH-0260,34,Final Assembly,TRUE,1596.12,1668.71,72.59,68,,72.59,,0,
VEH-0260,35,Final Assembly,TRUE,1668.71,1738.86,70.15,68.6,,70.15,,0,
VEH-0260,36,Final Assembly,TRUE,1738.86,1799.05,60.19,62.3,46.83,60.19,,0,
VEH-0260,37,Final Assembly,TRUE,1799.05,1844.23,45.18,42.2,,45.18,,0,
VEH-0260,38,Final Assembly,TRUE,1844.23,1876.76,32.53,33.9,,32.53,,0,
VEH-0260,39,Final Assembly,FALSE,1876.76,1942.19,,57.4,,65.43,,0,
VEH-0260,40,Final Assembly,TRUE,1942.19,1989.79,47.6,47.6,,47.6,,0,
VEH-0261,1,Body,FALSE,0,46.27,,45,,46.27,,0,
VEH-0261,2,Body,FALSE,46.27,110.94,,68,,64.67,,0,
VEH-0261,3,Body,FALSE,110.94,170.45,,59.3,,59.51,,0,
VEH-0261,4,Body,TRUE,170.45,226.5,56.05,53.9,,56.05,,0,
VEH-0261,5,Body,TRUE,226.5,257.1,30.6,36.2,,30.6,PASS,0,
VEH-0261,6,Body,FALSE,257.1,292.49,,36.2,,35.39,,0,
VEH-0261,7,Body,FALSE,292.49,324.75,,32.3,,32.26,,0,
VEH-0261,8,Body,FALSE,324.75,402.93,,64.6,,78.18,,0,
VEH-0261,10,Body,TRUE,460.86,515.88,55.02,58.3,,55.02,,0,
VEH-0261,12,Body,TRUE,545.72,607.93,62.21,68.8,,62.21,,0,
VEH-0261,14,Body,TRUE,676.02,713.67,37.65,38.5,44.92,37.65,,0,
VEH-0261,15,Body,FALSE,713.67,752.15,,37.3,,38.48,PASS,0,
VEH-0261,16,Paint,FALSE,752.15,790.1,,37.3,,37.95,,0,
VEH-0261,17,Paint,TRUE,790.1,837.89,47.79,42.2,,47.79,,0,
VEH-0261,18,Paint,FALSE,837.89,890.05,,51,,52.16,,0,
VEH-0261,19,Paint,TRUE,890.05,936.25,46.2,47.3,44.16,46.2,,0,
VEH-0261,20,Paint,TRUE,936.25,977.03,40.78,41.6,,40.78,,0,
VEH-0261,21,Paint,TRUE,977.03,1027.43,50.4,54.5,,50.4,,0,
VEH-0261,23,Final Assembly,TRUE,1063.1,1106.44,43.34,41.7,,43.34,,0,
VEH-0261,24,Final Assembly,TRUE,1106.44,1149.77,43.33,44.7,,43.33,,0,
VEH-0261,25,Final Assembly,TRUE,1149.77,1196.02,46.25,48.2,,46.25,,0,
VEH-0261,26,Final Assembly,TRUE,1196.02,1262.07,66.05,61.4,,66.05,PASS,0,
VEH-0261,27,Final Assembly,TRUE,1262.07,1297.36,35.29,38,41.9,35.29,,0,
VEH-0261,28,Final Assembly,FALSE,1297.36,1345.04,,50.6,,47.68,,0,
VEH-0261,29,Final Assembly,TRUE,1345.04,1394.6,49.56,53.7,45.58,49.56,,0,
VEH-0261,30,Final Assembly,TRUE,1394.6,1425.93,31.33,31.9,,31.33,,0,
VEH-0261,31,Final Assembly,TRUE,1425.93,1479.63,53.7,54.3,,53.7,,0,
VEH-0261,33,Final Assembly,TRUE,1518.55,1550.02,31.47,32.6,46.16,31.47,,0,
VEH-0261,34,Final Assembly,TRUE,1550.02,1623.16,73.14,68,,73.14,,0,
VEH-0261,35,Final Assembly,TRUE,1623.16,1690.2,67.04,68.6,,67.04,,0,
VEH-0261,36,Final Assembly,TRUE,1690.2,1754.8,64.6,62.3,44.64,64.6,,0,
VEH-0261,37,Final Assembly,TRUE,1754.8,1798.95,44.15,42.2,,44.15,,0,
VEH-0261,38,Final Assembly,TRUE,1798.95,1830.18,31.23,33.9,,31.23,,0,
VEH-0261,39,Final Assembly,FALSE,1830.18,1882.86,,57.4,,52.68,,0,
VEH-0261,40,Final Assembly,TRUE,1882.86,1929.53,46.67,47.6,,46.67,,0,
VEH-0262,1,Body,FALSE,0,43,,45,,43,,0,
VEH-0262,2,Body,FALSE,43,108.06,,68,,65.06,,0,
VEH-0262,3,Body,FALSE,108.06,162.45,,59.3,,54.39,,0,
VEH-0262,4,Body,TRUE,162.45,217.51,55.06,53.9,,55.06,,0,
VEH-0262,5,Body,TRUE,217.51,253.2,35.69,36.2,,35.69,PASS,0,
VEH-0262,6,Body,FALSE,253.2,289.11,,36.2,,35.91,,0,
VEH-0262,7,Body,FALSE,289.11,322.71,,32.3,,33.6,,0,
